#
159
63
1
9
2 19
20 21
22 23
24 25
26 30
31 33
39 43
44 48
50 55
2.000000 164.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 99.800000 176.600000 66.200000 54.300000 2337.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 109.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.190000 3.400000 10.000000 102.000000 5500.000000 24.000000 30.000000 13950.000000 
2.000000 164.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 99.400000 176.600000 66.400000 54.300000 2824.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 136.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.190000 3.400000 8.000000 115.000000 5500.000000 18.000000 22.000000 17450.000000 
1.000000 158.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 105.800000 192.700000 71.400000 55.700000 2844.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 136.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.190000 3.400000 8.500000 110.000000 5500.000000 19.000000 25.000000 17710.000000 
1.000000 158.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 105.800000 192.700000 71.400000 55.900000 3086.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 131.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.130000 3.400000 8.300000 140.000000 5500.000000 17.000000 20.000000 23875.000000 
2.000000 192.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 101.200000 176.800000 64.800000 54.300000 2395.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 108.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.500000 2.800000 8.800000 101.000000 5800.000000 23.000000 29.000000 16430.000000 
0.000000 192.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 101.200000 176.800000 64.800000 54.300000 2395.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 108.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.500000 2.800000 8.800000 101.000000 5800.000000 23.000000 29.000000 16925.000000 
0.000000 188.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 101.200000 176.800000 64.800000 54.300000 2710.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 164.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.310000 3.190000 9.000000 121.000000 4250.000000 21.000000 28.000000 20970.000000 
0.000000 188.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 101.200000 176.800000 64.800000 54.300000 2765.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 164.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.310000 3.190000 9.000000 121.000000 4250.000000 21.000000 28.000000 21105.000000 
2.000000 121.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 88.400000 141.100000 60.300000 53.200000 1488.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 61.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 2.910000 3.030000 9.500000 48.000000 5100.000000 47.000000 53.000000 5151.000000 
1.000000 98.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 94.500000 155.900000 63.600000 52.000000 1874.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 90.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 3.030000 3.110000 9.600000 70.000000 5400.000000 38.000000 43.000000 6295.000000 
